Time of Day,Process Name,PID,Operation,Path,Source
2023-03-04 12:11:36.274,C:\Windows\Explorer.EXE,2940,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume\{d8f61b97-3bd5-4d71-ba0e-07bf1ebe3e05}\Data,EDR Log
2023-03-04 12:11:36.274,C:\Windows\Explorer.EXE,2940,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume,EDR Log
2023-03-04 12:11:36.274,C:\Windows\Explorer.EXE,2940,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume\{d8f61b97-3bd5-4d71-ba0e-07bf1ebe3e05},EDR Log
2023-03-04 12:11:36.274,C:\Windows\Explorer.EXE,2940,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume\{d8f61b97-3bd5-4d71-ba0e-07bf1ebe3e05}\Generation,EDR Log
2023-03-04 12:11:36.446,C:\Windows\Explorer.EXE,2940,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Wow6432Node\Microsoft\Active Setup\Installed Components,EDR Log
2023-03-04 12:11:36.446,C:\Windows\Explorer.EXE,2940,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Active Setup\Installed Components,EDR Log
2023-03-04 12:12:11.450,C:\Packages\Plugins\Microsoft.Azure.Monitor.AzureMonitorWindowsAgent\1.12.1.0\Monitoring\Agent\MonAgentCore.exe,4100,DNSEvent,global.handler.control.monitor.azure.com,EDR Log
2023-03-04 12:11:37.779,C:\Windows\System32\services.exe,800,Process Create,C:\Windows\System32\svchost.exe,EDR Log
2023-03-04 12:11:38.453,C:\Windows\System32\services.exe,800,Process Create,C:\Windows\System32\svchost.exe,EDR Log
2023-03-04 12:11:39.602,C:\Windows\System32\spoolsv.exe,2644,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Print\Printers\Fax (redirected 2)\DsDriver\driverVersion,EDR Log
2023-03-04 12:11:39.774,System,4,RegValueSet,HKLM\System\CurrentControlSet\Control\Class\{1ed2bbf9-11f0-4084-b21f-ad83a8e6dcdc}\0006\DriverVersion,EDR Log
2023-03-04 12:11:39.774,System,4,RegValueSet,HKLM\System\CurrentControlSet\Enum\SWD\PRINTENUM\{7B885DA7-C7E2-4A4D-BF76-623E37C73BF8}\FriendlyName,EDR Log
2023-03-04 12:11:39.805,C:\Windows\System32\spoolsv.exe,2644,RegValueSet,HKLM\System\CurrentControlSet\Control\DeviceClasses\{0ecef634-6ef0-472a-8085-5ad023ecbccd}\##?#SWD#PRINTENUM#{7B885DA7-C7E2-4A4D-BF76-623E37C73BF8}#{0ecef634-6ef0-472a-8085-5ad023ecbccd}\#\Device Parameters\FriendlyName,EDR Log
2023-03-04 12:11:41.712,C:\WindowsAzure\GuestAgent_2.7.41491.1075_2023-03-03_013916\WindowsAzureGuestAgent.exe,3496,File Create,C:\WindowsAzure\Logs\AggregateStatus\aggregatestatus.json,EDR Log
2023-03-04 12:11:43.165,C:\Windows\System32\spoolsv.exe,2644,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Print\Printers\Microsoft XPS Document Writer (redirected 2)\DsDriver\driverVersion,EDR Log
2023-03-04 12:11:43.243,System,4,RegValueSet,HKLM\System\CurrentControlSet\Control\Class\{1ed2bbf9-11f0-4084-b21f-ad83a8e6dcdc}\0007\DriverVersion,EDR Log
2023-03-04 12:11:43.243,System,4,RegValueSet,HKLM\System\CurrentControlSet\Enum\SWD\PRINTENUM\{C155C52E-5951-40FE-8ADF-22435D8DF300}\FriendlyName,EDR Log
2023-03-04 12:11:43.274,C:\Windows\System32\spoolsv.exe,2644,RegValueSet,HKLM\System\CurrentControlSet\Control\DeviceClasses\{0ecef634-6ef0-472a-8085-5ad023ecbccd}\##?#SWD#PRINTENUM#{C155C52E-5951-40FE-8ADF-22435D8DF300}#{0ecef634-6ef0-472a-8085-5ad023ecbccd}\#\Device Parameters\FriendlyName,EDR Log
2023-03-04 12:11:43.493,C:\Windows\Explorer.EXE,2940,File Create,C:\Users\azureuser\AppData\Local\Microsoft\Windows\INetCache\IE\8ZD7HBY3\Windows[1].json,EDR Log
2023-03-04 12:11:43.701,C:\Windows\System32\svchost.exe,1352,Process Create,C:\Windows\System32\wermgr.exe,EDR Log
2023-03-04 12:11:46.918,-,936,Process Create,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.2300_none_7e14edbc7c88b7d5\TiWorker.exe,EDR Log
2023-03-04 12:11:47.943,C:\Windows\System32\services.exe,800,Process Create,C:\Windows\System32\svchost.exe,EDR Log
2023-03-04 12:11:50.264,C:\Windows\System32\services.exe,800,Process Create,C:\Windows\System32\svchost.exe,EDR Log
2023-03-04 12:11:51.352,C:\Windows\System32\svchost.exe,1508,RegObject,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{945a8954-c147-4acd-923f-40c45405a658},EDR Log
2023-03-04 12:11:51.352,C:\Windows\System32\svchost.exe,1508,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{945a8954-c147-4acd-923f-40c45405a658}\Enabled,EDR Log
2023-03-04 12:11:36.446,C:\Windows\explorer.exe,2940,Image Load,C:\Windows\System32\samlib.dll,EDR Log
2023-03-04 12:11:53.884,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\5Y3OI23Q\-uqLUksTf05TFI7GP9UEUzDo9Yc[1].js,EDR Log
2023-03-04 12:11:53.884,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\5Y3OI23Q\Vs-1S6RxHcRJoZJ9J2uk4YX7AWw.br[1].js,EDR Log
2023-03-04 12:11:54.011,C:\Program Files\Microsoft Monitoring Agent\Agent\MonitoringHost.exe,6104,Process Create,C:\Windows\System32\cscript.exe,EDR Log
2023-03-04 12:11:54.774,C:\Windows\system32\wermgr.exe,6696,File Create,C:\ProgramData\Microsoft\Windows\WER\Temp\4e45f267-8ebd-4f13-94b0-877c88263ec6,EDR Log
2023-03-04 12:11:55.618,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\Microsoft\Internet Explorer\DOMStore\3NOYYZDK\www.bing[1].xml,EDR Log
2023-03-04 12:11:55.714,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\Microsoft\Internet Explorer\DOMStore\3NOYYZDK\www.bing[1].xml,EDR Log
2023-03-04 12:11:55.837,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\H8ZEB2LJ\1FLtrEdHrNq7YDeeCYhb8ssigCI[1].js,EDR Log
2023-03-04 12:11:56.335,C:\Windows\System32\services.exe,800,Process Create,C:\Windows\System32\svchost.exe,EDR Log
2023-03-04 12:11:56.708,C:\Windows\System32\services.exe,800,Process Create,C:\Windows\System32\svchost.exe,EDR Log
2023-03-04 12:11:56.984,C:\Windows\System32\services.exe,800,Process Create,C:\Windows\System32\svchost.exe,EDR Log
2023-03-04 12:11:57.352,C:\WindowsAzure\GuestAgent_2.7.41491.1075_2023-03-03_013916\WindowsAzureGuestAgent.exe,3496,File Create,C:\WindowsAzure\Logs\AggregateStatus\aggregatestatus.json,EDR Log
2023-03-04 12:11:58.998,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\Microsoft\Internet Explorer\DOMStore\3NOYYZDK\www.bing[1].xml,EDR Log
2023-03-04 12:11:59.502,C:\Windows\system32\wermgr.exe,6696,File Create,C:\ProgramData\Microsoft\Windows\WER\Temp\fc6d7d5b-1f83-4212-a57e-000df68152a8,EDR Log
2023-03-04 12:12:27.778,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,9060,DNSEvent,wpad,EDR Log
2023-03-04 12:12:27.854,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,9060,DNSEvent,wpad,EDR Log
2023-03-04 12:11:59.822,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\Microsoft\Internet Explorer\DOMStore\3NOYYZDK\www.bing[1].xml,EDR Log
2023-03-04 12:12:00.220,C:\Windows\System32\services.exe,800,Process Create,C:\Windows\System32\svchost.exe,EDR Log
2023-03-04 12:12:00.930,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\Microsoft\Internet Explorer\DOMStore\3NOYYZDK\www.bing[1].xml,EDR Log
2023-03-04 12:12:01.102,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\21\01qAHnoKVsYCw2MCbu8M0CLkEkU.br[1].js,EDR Log
2023-03-04 12:12:01.118,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\21\0mlBGUETrzXlaAZHOWkmW1GlBc8.br[1].js,EDR Log
2023-03-04 12:12:01.134,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\21\1GU2fDqtk5zazcAxF50Lxmn7Swk.br[1].js,EDR Log
2023-03-04 12:12:01.134,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\21\4BpQ1bD8vX1mXuJObN-gg9RqkyQ.br[1].js,EDR Log
2023-03-04 12:12:01.149,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\21\584482RVjBIoEvVSe0RsuS1I4YQ.br[1].js,EDR Log
2023-03-04 12:12:01.165,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\21\9NAKqY_tlD66IpqKerRN4qs4P0c.br[1].js,EDR Log
2023-03-04 12:12:01.165,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\21\9RLIrLi3GlOL2Eylg9IcArIkw20.br[1].js,EDR Log
2023-03-04 12:12:01.180,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\21\9wko70-6h4SrSkW1S6kxEXdyAh4.br[1].js,EDR Log
2023-03-04 12:12:01.196,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\21\BRvVt6WvGqoJAGsLlNVw1BxlJzY.br[1].js,EDR Log
2023-03-04 12:12:01.227,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\21\C7Wu5lXiGKMgWLBcPrLiDXEIyQM.br[1].js,EDR Log
2023-03-04 12:12:01.227,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\21\DccpWCpoNzCwM4Qymi_Ji67Ilso.br[1].js,EDR Log
2023-03-04 12:12:01.243,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\21\EYNLM9RfkEXFtD8WH1unvJjwzGA.br[1].js,EDR Log
2023-03-04 12:12:01.243,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\21\KNd01bzAvGxv-WADE9xP8GiOs5Y.br[1].js,EDR Log
2023-03-04 12:12:01.321,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\21\LisgCZCwGQ4lRz4go9tlwPslw_k.br[1].js,EDR Log
2023-03-04 12:12:01.352,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\21\MDYUJRTM7duLZNg57v31JGIvwis.br[1].js,EDR Log
2023-03-04 12:12:01.368,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\21\O_CbxfjheXry_cwcOAwFnBNzrj4.br[1].js,EDR Log
2023-03-04 12:12:01.384,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\21\SrI3NunQ19BABvsvw4oSi8tPPZk.br[1].js,EDR Log
2023-03-04 12:12:01.477,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\21\Vpdbk0gn8U3YeSTHa9OCHYlbob0.br[1].js,EDR Log
2023-03-04 12:12:01.524,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\21\YOt7076YW9n2SO3baCFpqTOw-nY.br[1].js,EDR Log
2023-03-04 12:12:01.524,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\21\_iwQaqu7kmTwJXtHG-yabQhz4Og.br[1].js,EDR Log
2023-03-04 12:12:01.524,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\21\_z0KCDpP25DG1CYr5Kur06mPzQ8.br[1].js,EDR Log
2023-03-04 12:12:01.540,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\21\dZww4I0GfQkjsr87gj0cvhu-nXA.br[1].js,EDR Log
2023-03-04 12:12:01.540,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\21\gJUJgNNsyuoal-sNm8oMoHi4iIk.br[1].js,EDR Log
2023-03-04 12:12:01.540,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\21\h0_ymK9wPEJMicnVALPw5taHcNA.br[1].js,EDR Log
2023-03-04 12:12:01.540,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\21\hL4Ncr7onT7__ind5qsz2yRAqes.br[1].js,EDR Log
2023-03-04 12:12:01.555,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\21\hpuTtWqd2W4uEb7OAelSWxNNdtU.br[1].js,EDR Log
2023-03-04 12:12:01.555,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\21\kA01dKEIOH7jmnhugLHXrdIYLx0.br[1].js,EDR Log
2023-03-04 12:12:01.555,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\21\nRhamo_oSi95SeZR1grW9e-IqQs.br[1].js,EDR Log
2023-03-04 12:12:01.555,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\21\q36ViLrNixBvRc6RvDpSpgMxO4Y.br[1].js,EDR Log
2023-03-04 12:12:01.571,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\21\qnLZ-0LAQcU5Mlz3s84V-gPA61Y.br[1].js,EDR Log
2023-03-04 12:12:01.571,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\21\rUQ8SSsIzKcgb77SIOCfnAbpfB4.br[1].js,EDR Log
2023-03-04 12:12:01.571,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\21\u7Fcs97AJEN3YBdW7vimuyrbXHY.br[1].js,EDR Log
2023-03-04 12:12:01.571,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\21\w9zqVJkEZ_qpNCqYvGYoqL8BWm0.br[1].js,EDR Log
2023-03-04 12:12:01.602,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\21\waw_uUQn2I7rCfh41c0IcjylLMY.br[1].js,EDR Log
2023-03-04 12:12:01.602,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\21\xKV8K8hZbpTmcZ1QUlOLv4CVqiQ.br[1].js,EDR Log
2023-03-04 12:12:01.665,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\21\xnVz_9D05RSWIAFLfGozQhE1HDI.br[1].js,EDR Log
2023-03-04 12:12:01.665,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\21\yD8mNPwagJmEd4zTeEH-jzydwzM.br[1].js,EDR Log
2023-03-04 12:12:01.743,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\21\zGtqPtZB-KBotPXd7KDx_BqSAyw.br[1].js,EDR Log
2023-03-04 12:12:01.743,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\21\zUs56vwyk_Q1KMDsyvQDkTJEBX8.br[1].js,EDR Log
2023-03-04 12:12:02.024,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\21\aABLNT_FV45QjYQfnRHrBCAk4GU[1].js,EDR Log
2023-03-04 12:12:02.040,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\Microsoft\Internet Explorer\DOMStore\3NOYYZDK\www.bing[1].xml,EDR Log
2023-03-04 12:12:02.337,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\21\Init[1].htm,EDR Log
2023-03-04 12:12:02.446,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\21\wGu1UjjtYJ-tUEGdE_sdHQQ5D_k.br[1].js,EDR Log
2023-03-04 12:12:02.837,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\22\01qAHnoKVsYCw2MCbu8M0CLkEkU.br[1].js,EDR Log
2023-03-04 12:12:02.852,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\22\0mlBGUETrzXlaAZHOWkmW1GlBc8.br[1].js,EDR Log
2023-03-04 12:12:02.852,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\22\1GU2fDqtk5zazcAxF50Lxmn7Swk.br[1].js,EDR Log
2023-03-04 12:12:02.852,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\22\4BpQ1bD8vX1mXuJObN-gg9RqkyQ.br[1].js,EDR Log
2023-03-04 12:12:02.899,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\22\584482RVjBIoEvVSe0RsuS1I4YQ.br[1].js,EDR Log
2023-03-04 12:12:02.899,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\22\9NAKqY_tlD66IpqKerRN4qs4P0c.br[1].js,EDR Log
2023-03-04 12:12:02.899,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\22\9RLIrLi3GlOL2Eylg9IcArIkw20.br[1].js,EDR Log
2023-03-04 12:12:02.919,C:\Windows\System32\svchost.exe,1352,Process Create,C:\Windows\System32\taskhostw.exe,EDR Log
2023-03-04 12:12:02.930,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\22\9wko70-6h4SrSkW1S6kxEXdyAh4.br[1].js,EDR Log
